14,195,70,79,59
14,216,75,71,63
14,276,83,82,78
14,245,92,46,65
14,277,138,111,89
14,245,149,83,123
14,383,283,102,76
14,407,167,97,164
14,269,47,63,63
14,128,59,56,40
14,157,62,48,49
14,198,64,36,18
14,231,59,48,25
14,148,117,89,88
14,132,112,47,52
14,109,95,31,26
15,307,50,96,18
15,327,63,82,41
15,330,78,104,76
15,403,47,52,79
15,440,55,59,97
15,469,47,40,81
15,25,203,36,56
15,52,172,28,48
15,59,200,67,58
15,64,259,55,58
15,136,303,122,56
15,300,326,43,33
15,144,167,95,67
15,164,82,63,62
15,130,202,72,73
15,195,70,79,59
15,216,75,71,63
15,276,83,82,78
15,245,92,46,65
15,277,138,111,89
15,241,150,84,122
15,388,280,94,79
15,416,163,91,161
15,264,51,71,59
15,133,62,51,35
15,157,67,60,42
15,191,63,42,19
15,235,60,43,25
15,148,117,89,88
15,130,113,48,47
15,109,95,31,26
16,307,50,96,18
16,333,63,76,41
16,330,78,104,76
16,403,47,52,79
16,440,55,59,97
16,469,47,40,81
16,25,203,36,56
16,52,172,28,48
16,59,200,67,58
16,64,259,55,58
16,136,303,122,56
16,300,326,43,33
16,144,167,95,67
16,164,82,63,62
16,130,202,72,73
16,195,70,79,59
16,216,75,71,63
16,276,83,82,78
16,245,92,46,65
16,277,138,111,89
16,242,151,78,128
16,389,277,96,82
16,411,169,94,162
16,258,50,79,54
16,135,71,46,28
16,159,79,52,31
16,193,63,45,19
16,241,61,29,20
16,148,117,89,88
16,132,115,45,52
16,109,95,31,26
17,307,50,96,18
17,329,63,80,41
17,330,78,104,76
17,403,47,52,79
17,440,55,59,97
17,469,47,40,81
17,25,203,36,56
17,52,172,28,48
17,59,200,67,58
17,64,259,55,58
17,136,303,122,56
17,300,326,43,33
17,144,167,95,67
17,164,82,63,62
17,130,202,72,73
17,195,70,79,59
17,216,75,71,63
17,276,83,82,78
17,245,96,46,77
17,277,138,111,89
17,246,153,70,117
17,389,277,96,82
17,402,181,103,150
17,248,65,88,45
17,134,73,48,26
17,156,79,59,25
17,180,63,58,19
17,237,54,66,34
17,148,117,89,88
17,132,115,48,49
17,109,95,31,26
18,306,50,97,27
18,308,63,101,41
18,330,78,104,76
18,403,47,52,79
18,440,55,59,97
18,469,47,40,81
18,25,203,36,56
18,52,172,28,48
18,59,200,67,58
18,64,259,55,58
18,136,303,122,56
18,300,326,43,33
18,144,167,95,67
18,164,82,63,62
18,130,202,72,73
18,195,70,79,59
18,216,75,71,63
18,276,83,82,78
18,245,111,46,62
18,277,138,111,89
18,248,153,62,116
18,389,277,96,82
18,402,181,101,161
18,209,73,90,66
18,134,73,48,26
18,158,78,59,32
18,178,63,60,24
18,237,54,66,34
18,148,117,89,88
18,135,114,45,50
18,109,95,31,26
19,306,50,97,27
19,308,63,101,41
19,330,78,104,76
19,403,47,52,79
19,440,55,59,97
19,469,47,40,81
19,25,203,36,56
19,52,172,28,48
19,59,200,67,58
19,64,259,55,58
19,136,303,122,56
19,300,326,43,33
19,144,167,95,67
19,164,82,63,62
19,130,202,72,73
19,195,70,79,59
19,216,75,71,63
19,276,83,82,78
19,245,111,46,62
19,277,138,111,89
19,235,145,80,126
19,400,188,109,153
19,389,277,96,82
19,211,81,86,62
19,134,73,48,26
19,156,79,59,25
19,180,63,58,19
19,237,54,66,34
19,148,117,89,88
19,130,110,48,50
19,109,95,31,26
20,306,50,97,27
20,308,63,101,41
20,330,78,104,76
20,403,47,52,79
20,440,55,59,97
20,469,47,40,81
20,25,203,36,56
20,52,172,28,48
20,59,200,67,58
20,64,259,55,58
20,136,303,122,56
20,300,326,43,33
20,144,158,95,75
20,164,82,63,62
20,130,202,72,73
20,195,70,79,59
20,216,75,71,63
20,276,83,82,78
20,245,96,46,77
20,277,138,111,89
20,245,155,65,112
20,400,188,109,153
20,389,277,96,82
20,195,80,101,66
20,134,73,48,26
20,156,79,59,25
20,180,63,58,19
20,237,54,66,34
20,148,117,89,88
20,133,110,52,45
20,109,95,31,26
21,306,50,97,27
21,310,63,99,41
21,330,78,104,76
21,403,47,52,79
21,440,55,59,97
21,469,47,40,81
21,25,203,36,56
21,52,172,28,48
21,59,200,67,58
21,64,259,55,58
21,136,303,122,56
21,300,326,43,33
21,144,156,95,78
21,164,82,63,62
21,130,202,72,73
21,195,70,79,59
21,276,83,82,78
21,245,96,46,77
21,277,138,111,89
21,238,158,78,113
21,400,188,109,153
21,389,277,96,82
21,203,72,99,65
21,134,73,48,26
21,156,79,59,25
21,180,63,58,19
21,237,54,66,34
21,148,117,89,88
21,135,111,41,49
21,116,102,24,19
22,306,50,97,27
22,310,63,99,41
22,330,78,104,76
22,403,47,52,79
22,440,55,59,97
22,469,47,40,81
22,25,203,36,56
22,52,172,28,48
22,59,200,67,58
22,64,259,55,58
22,136,303,122,56
22,300,326,43,33
22,144,154,95,80
22,164,82,63,62
22,130,202,72,73
22,195,70,79,59
22,276,83,82,78
22,245,96,46,77
22,277,138,111,89
22,237,160,79,108
22,400,188,109,153
22,389,277,96,82
22,209,69,93,68
22,134,73,48,26
22,156,79,59,25
22,180,63,58,19
22,237,54,66,34
22,148,117,89,88
22,135,115,50,44
22,116,102,24,19
23,306,50,97,27
23,310,63,99,41
23,330,78,104,76
23,403,47,52,79
23,440,55,59,97
23,469,47,40,81
23,25,203,36,56
23,52,172,28,48
23,59,200,67,58
23,64,259,55,58
23,136,303,122,56
23,300,326,43,33
23,144,155,95,79
23,164,82,63,62
23,130,202,72,73
23,195,70,79,59
23,276,83,82,78
23,245,96,46,77
23,277,138,111,89
23,244,164,66,107
23,400,188,109,153
23,389,277,96,82
23,209,73,102,61
23,134,73,48,26
23,156,79,59,25
23,180,63,58,19
23,237,54,66,34
23,148,117,89,88
23,133,106,44,53
23,116,102,24,19
24,306,50,97,27
24,310,63,99,41
24,330,78,104,76
24,403,47,52,79
24,440,55,59,97
24,469,47,40,81
24,25,203,36,56
24,52,172,28,48
24,59,200,67,58
24,64,259,55,58
24,136,303,122,56
24,300,326,43,33
24,144,150,95,84
24,164,82,63,62
24,130,202,72,73
24,195,70,79,59
24,276,83,82,78
24,245,96,46,77
24,255,77,35,22
24,277,138,111,89
24,242,161,72,110
24,400,188,109,153
24,389,277,96,82
24,204,78,75,53
24,134,73,48,26
24,156,79,59,25
24,180,63,58,19
24,237,54,66,34
24,151,116,83,70
24,130,110,53,52
24,116,102,24,19
25,306,50,97,27
25,310,63,99,41
25,330,78,104,76
25,403,47,52,79
25,440,55,59,97
25,469,47,40,81
25,25,203,36,56
25,52,172,28,48
25,59,200,67,58
25,64,259,55,58
25,136,303,122,56
25,300,326,43,33
25,144,150,95,84
25,164,82,63,62
25,130,202,72,73
25,195,70,79,59
25,276,83,82,78
25,245,96,46,77
25,227,77,63,53
25,277,138,111,89
25,239,162,78,105
25,400,188,109,153
25,389,277,96,82
25,165,108,66,26
25,134,73,48,26
25,156,79,59,25
25,180,63,58,19
25,237,54,66,34
25,151,119,86,60
25,131,112,46,45
25,116,102,24,19
26,306,50,97,27
26,310,63,99,41
26,330,78,104,76
26,403,47,52,79
26,440,55,59,97
26,469,47,40,81
26,25,203,36,56
26,52,172,28,48
26,59,200,67,58
26,64,259,55,58
26,136,303,122,56
26,300,326,43,33
26,144,150,95,84
26,164,77,63,67
26,130,202,72,73
26,195,70,79,59
26,276,83,82,78
26,245,96,46,77
26,220,78,66,64
26,277,138,111,89
26,239,162,78,105
26,400,188,109,153
26,389,277,96,82
26,139,116,64,18
26,134,73,48,26
26,156,79,59,25
26,180,63,58,19
26,237,54,66,34
26,148,118,94,69
26,136,123,40,34
26,116,102,24,19
26,80,186,17,17
27,306,50,97,27
27,310,63,99,41
27,330,78,104,76
27,403,47,52,79
27,440,55,59,97
27,469,47,40,81
27,25,203,36,56
27,52,172,28,48
27,59,200,67,58
27,64,259,55,58
27,136,303,122,56
27,300,326,43,33
27,144,150,95,84
27,164,77,63,67
27,130,202,72,73
27,195,70,79,59
27,276,83,66,78
27,245,96,46,83
27,223,79,68,50
27,277,138,111,89
27,239,162,78,105
27,389,277,96,82
27,388,188,121,153
27,111,106,49,25
27,134,73,48,26
27,156,79,59,25
27,180,63,58,19
27,237,54,66,34
27,149,117,91,67
27,138,125,50,35
27,116,102,24,19
27,79,188,17,15
28,306,50,97,27
28,310,63,99,41
28,330,78,104,76
28,403,47,52,79
28,440,55,59,97
28,469,47,40,81
28,25,203,36,56
28,52,172,28,48
28,59,200,67,58
28,64,259,55,58
28,136,303,122,56
28,300,326,43,33
28,144,150,95,84
28,164,77,63,67
28,130,202,72,73
28,195,70,79,59
28,276,83,66,78
28,245,96,46,83
28,223,79,68,50
28,277,138,111,89
28,239,162,78,105
28,389,277,96,82
28,392,188,117,153
28,102,97,54,21
28,134,73,48,26
28,156,79,59,25
28,180,63,58,19
28,237,54,66,34
28,145,115,96,68
28,135,124,59,46
28,77,184,20,21
29,306,50,97,27
29,310,63,99,41
29,330,78,104,76
29,403,47,52,79
29,440,55,59,97
29,469,47,40,81
29,25,203,36,56
29,52,172,28,48
29,59,200,67,58
29,64,259,55,58
29,136,303,122,56
29,300,326,43,33
29,144,150,95,84
29,164,77,63,67
29,130,202,72,73
29,195,70,79,59
29,276,83,66,78
29,245,96,46,83
29,223,79,68,50
29,277,138,111,89
29,239,162,78,105
29,389,277,96,82
29,391,188,118,153
29,105,97,51,29
29,134,73,48,26
29,156,79,59,25
29,180,63,58,19
29,237,54,66,34
29,151,115,87,72
29,134,121,47,37
29,68,186,22,20
30,306,50,97,27
30,310,63,99,41
30,330,78,104,76
30,403,47,52,79
30,440,55,59,97
30,469,47,40,81
30,25,203,36,56
30,52,172,28,48
30,59,200,67,58
30,64,259,55,58
30,136,303,122,56
30,300,326,43,33
30,144,150,95,84
30,164,77,63,67
30,130,202,72,73
30,195,70,79,59
30,276,83,66,78
30,245,96,46,83
30,223,79,68,50
30,277,138,111,89
30,239,162,78,105
30,389,277,96,82
30,392,188,117,153
30,112,92,34,39
30,134,73,48,26
30,156,79,59,25
30,180,63,58,19
30,237,54,66,34
30,148,119,97,74
30,132,122,60,36
30,62,175,28,41
31,306,50,97,27
31,310,63,99,41
31,330,78,104,76
31,403,47,52,79
31,440,55,59,97
31,469,47,40,81
31,25,203,36,56
31,52,172,28,48
31,59,200,67,58
31,64,259,55,58
31,136,303,122,56
31,300,326,43,33
31,144,150,95,84
31,164,77,63,67
31,130,202,72,73
31,195,70,79,59
31,276,83,66,78
31,245,96,46,83
31,223,79,68,50
31,277,138,111,89
31,239,162,78,105
31,389,277,96,82
31,391,188,118,153
31,110,94,31,36
31,134,73,48,26
31,156,79,59,25
31,180,63,58,19
31,237,54,66,34
31,148,119,97,74
31,134,122,50,39
31,63,175,27,36
32,306,50,97,27
32,310,63,99,41
32,330,78,104,76
32,403,47,52,79
32,440,55,59,97
32,469,47,40,81
32,25,203,36,56
32,52,172,28,48
32,59,200,67,58
32,64,259,55,58
32,136,303,122,56
32,300,326,43,33
32,144,150,95,84
32,164,77,63,67
32,130,202,72,73
32,195,70,79,59
32,276,83,66,78
32,245,96,46,83
32,223,79,68,50
32,277,138,111,89
32,239,162,78,105
32,389,277,96,82
32,390,188,119,153
32,110,92,32,38
32,134,73,48,26
32,156,79,59,25
32,180,63,58,19
32,237,54,66,34
32,148,119,97,74
32,134,122,50,39
32,62,172,25,43
33,306,50,97,27
33,310,63,99,41
33,330,78,104,76
33,403,47,52,79
33,440,55,59,97
33,469,47,40,81
33,25,203,36,56
33,52,172,28,48
33,59,200,67,58
33,64,259,55,58
33,136,303,122,56
33,300,326,43,33
33,144,150,104,84
33,164,77,63,67
33,130,202,72,73
33,195,70,79,59
33,276,83,66,78
33,245,96,46,83
33,223,79,68,50
33,277,138,111,89
33,239,162,78,105
33,389,277,96,82
33,388,188,107,140
33,110,92,32,38
33,134,73,48,26
33,156,79,59,25
33,180,63,58,19
33,237,54,66,34
33,148,119,97,74
33,134,122,50,39
33,62,173,24,40
34,306,50,97,27
34,310,63,99,41
34,330,78,104,76
34,403,47,52,79
34,440,55,59,97
34,469,47,40,81
34,25,203,36,56
34,52,172,28,48
34,59,200,67,58
34,64,259,55,58
34,136,303,122,56
34,300,326,43,33
34,144,150,104,84
34,164,77,63,67
34,130,202,72,73
34,195,70,79,59
34,276,83,66,78
34,245,96,46,83
34,223,79,68,50
34,277,138,111,89
34,239,162,78,105
34,363,208,132,99
34,389,277,96,82
34,110,92,32,38
34,134,73,48,26
34,156,79,59,25
34,180,63,58,19
34,237,54,66,34
34,148,119,97,74
34,134,122,50,39
34,65,174,19,40
35,306,50,97,27
35,310,63,99,41
35,330,78,104,76
35,403,47,52,79
35,440,55,59,97
35,469,47,40,81
35,25,203,36,56
35,52,172,28,48
35,59,200,67,58
35,64,259,55,58
35,136,303,122,56
35,300,326,43,33
35,144,150,104,84
35,164,77,63,67
35,130,202,72,73
35,195,70,79,59
35,276,83,66,78
35,245,96,46,83
35,223,79,68,50
35,277,138,111,89
35,239,162,78,105
35,389,277,96,82
35,359,206,132,103
35,110,92,32,38
35,134,73,48,26
35,156,79,59,25
35,180,63,58,19
35,237,54,66,34
35,148,119,97,74
35,134,122,50,39
35,65,175,18,37
36,306,50,97,27
36,310,63,99,41
36,330,78,104,76
36,403,47,52,79
36,440,55,59,97
36,469,47,40,81
36,25,203,36,56
36,52,172,28,48
36,59,200,67,58
36,64,259,55,58
36,136,303,122,56
36,300,326,43,33
36,144,150,104,84
36,164,77,63,67
36,130,202,72,73
36,195,70,79,59
36,276,83,66,78
36,245,96,46,83
36,223,79,68,50
36,277,138,111,89
36,239,162,78,105
36,359,206,132,103
36,389,277,96,82
36,110,92,32,38
36,134,73,48,26
36,156,79,59,25
36,180,63,58,19
36,237,54,66,34
36,148,119,97,74
36,134,122,50,39
36,65,174,18,39
37,306,50,97,27
37,310,63,99,41
37,330,78,104,76
37,403,47,52,79
37,440,55,59,97
37,469,47,40,81
37,25,203,36,56
37,52,172,28,48
37,67,190,63,40
37,64,259,55,58
37,136,303,122,56
37,300,326,43,33
37,144,150,104,84
37,164,77,63,67
37,130,202,72,73
37,195,70,79,59
37,276,83,66,78
37,245,96,46,83
37,223,79,68,50
37,277,138,111,89
37,239,162,78,105
37,359,206,132,103
37,389,277,96,82
37,110,92,32,38
37,134,73,48,26
37,156,79,59,31
37,180,63,58,19
37,237,54,72,34
37,148,119,97,74
37,134,122,50,39
37,65,173,17,34
38,306,50,97,27
38,310,63,99,41
38,330,78,104,76
38,403,47,52,79
38,440,55,59,97
38,469,47,40,81
38,25,203,36,56
38,52,172,28,48
38,64,191,67,38
38,64,259,55,58
38,136,303,122,56
38,300,326,43,33
38,144,142,104,92
38,164,77,63,67
38,130,202,72,73
38,195,70,79,59
38,276,83,66,78
38,245,96,46,83
38,223,79,68,50
38,277,138,111,89
38,239,162,78,105
38,359,206,132,103
38,389,277,96,82
38,110,92,32,38
38,134,73,48,26
38,156,79,59,31
38,180,63,58,19
38,237,54,72,34
38,148,119,97,74
38,135,121,62,32
38,66,173,14,33
39,306,50,97,27
39,310,63,99,41
39,330,78,104,76
39,403,47,52,79
39,440,55,59,97
39,469,47,40,81
39,25,203,36,56
39,52,172,28,48
39,61,193,72,39
39,64,259,55,58
39,136,303,122,56
39,300,326,43,33
39,144,143,104,91
39,164,77,63,67
39,130,202,72,73
39,195,70,79,59
39,276,83,66,78
39,245,96,46,83
39,223,79,68,50
39,277,138,111,89
39,239,162,78,105
39,359,206,132,103
39,389,277,96,82
39,115,92,45,49
39,134,73,48,26
39,156,79,59,31
39,180,63,58,19
39,237,54,72,34
39,148,119,97,74
39,162,114,86,28
40,306,50,97,27
40,310,63,99,41
40,330,78,104,76
40,403,47,52,79
40,440,55,59,97
40,469,47,40,81
40,25,203,36,56
40,52,172,28,48
40,62,188,72,39
40,64,259,55,58
40,136,303,122,56
40,300,326,43,33
40,144,140,104,86
40,164,77,63,67
40,130,202,72,73
40,195,70,79,59
40,276,83,66,78
40,245,96,46,83
40,223,79,68,50
40,277,138,111,89
40,239,162,78,105
40,359,206,132,103
40,389,277,96,82
40,117,94,41,46
40,134,73,48,26
40,156,79,59,31
40,180,63,58,19
40,237,54,72,34
40,148,119,97,74
40,176,105,79,31
41,306,50,97,27
41,305,63,104,41
41,330,78,104,76
41,403,47,52,79
41,440,55,59,97
41,469,47,40,81
41,25,203,36,56
41,52,172,28,48
41,64,259,55,58
41,136,303,122,56
41,300,326,43,33
41,144,150,104,76
41,164,77,63,67
41,130,202,72,73
41,195,70,79,59
41,90,194,39,30
41,276,83,66,78
41,245,96,46,83
41,223,79,68,50
41,277,138,111,89
41,239,162,78,105
41,359,206,132,103
41,389,277,96,82
41,118,91,41,58
41,134,73,48,26
41,156,79,59,31
41,180,63,58,19
41,237,54,72,34
41,148,119,97,74
41,168,95,102,47
41,65,177,25,42
42,306,50,97,27
42,305,63,104,41
42,330,78,104,76
42,403,47,52,79
42,440,55,59,97
42,469,47,40,81
42,25,203,36,56
42,52,172,28,48
42,64,259,55,58
42,136,303,122,56
42,300,326,43,33
42,144,150,104,80
42,164,77,63,67
42,130,202,72,73
42,195,70,79,59
42,102,198,27,24
42,276,83,66,78
42,245,96,46,83
42,223,79,68,50
42,277,138,111,89
42,239,162,78,105
42,359,206,132,103
42,389,277,96,82
42,112,96,47,48
42,134,73,48,26
42,156,79,59,31
42,180,63,58,19
42,237,54,72,34
42,148,119,97,74
42,185,89,97,46
42,67,176,22,45
43,306,50,97,27
43,305,63,104,41
43,330,78,104,76
43,403,47,52,79
43,440,55,59,97
43,469,47,40,81
43,25,203,36,56
43,52,172,28,48
43,64,259,55,58
43,136,303,122,56
43,300,326,43,33
43,144,150,104,76
43,164,77,63,67
43,130,202,72,73
43,195,70,79,59
43,102,195,25,25
43,276,83,66,78
43,245,96,46,83
43,223,79,68,50
43,277,138,111,89
43,239,162,78,105
43,359,206,132,103
43,389,277,96,82
43,116,97,43,54
43,134,73,48,26
43,156,79,59,31
43,180,63,58,19
43,237,54,72,34
43,148,119,97,74
43,188,100,96,40
43,67,175,22,46
44,306,50,97,27
44,305,63,104,41
44,330,78,104,76
44,403,47,52,79
44,440,55,59,97
44,469,47,40,81
44,25,203,36,56
44,52,172,28,48
44,64,259,55,58
44,136,303,122,56
44,300,326,43,33
44,144,137,104,89
44,164,77,63,67
44,126,202,77,73
44,195,70,79,59
44,101,197,24,26
44,276,83,66,78
44,245,96,46,90
44,223,79,68,50
44,277,138,111,89
44,239,162,78,105
44,359,206,132,103
44,389,277,96,82
44,115,102,49,41
44,134,73,48,26
44,156,79,59,31
44,180,63,58,19
44,237,54,72,34
44,148,119,97,74
44,174,94,101,42
44,65,175,23,45
45,306,50,97,27
45,305,63,104,41
45,330,78,104,76
45,403,47,52,79
45,440,55,59,97
45,469,47,40,81
45,25,203,36,56
45,52,172,28,48
45,64,259,55,58
45,136,303,122,56
45,300,326,43,33
45,144,142,104,84
45,164,77,63,67
45,126,202,77,73
45,195,70,79,59
45,97,193,29,30
45,276,83,66,78
45,245,96,46,90
45,223,79,68,50
45,308,122,84,105
45,249,151,68,117
45,359,206,132,103
45,389,277,96,82
45,115,97,43,50
45,134,73,48,26
45,156,79,59,31
45,180,63,58,19
45,237,54,72,34
45,148,119,97,74
45,183,96,88,41
45,65,175,25,46
46,306,50,97,27
46,305,63,104,41
46,330,78,104,76
46,403,47,52,79
46,440,55,59,97
46,469,47,40,81
46,25,203,36,56
46,52,172,28,48
46,64,259,55,58
46,136,303,122,56
46,300,326,43,33
46,144,139,104,87
